Upload Date,Title,View Count,,Download link
20200927,糖尿病人易感染難痊癒 醫生：高血糖會削弱免疫力  #健康蘋台－果籽 香港 Apple Daily—原刊日期：20200222,15525,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DMJVwLSJDanc,https://www.youtube.com/watch?v=MJVwLSJDanc
20200927,日本東京拉麵tour guide一日四食提案 極罕羊肉沾麵羊油加持 #籽想旅行－果籽 香港 Apple daily 原刊日期：20200109,35258,籽想旅行,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DPRTRZ0dDWLA,https://www.youtube.com/watch?v=PRTRZ0dDWLA
20200927,元朗雞場投資千萬煉成香港本地好雞　超嫩濃湯浸雞日限30隻 #籽想好食－果籽 香港 Apple daily 原刊日期：20191022,57517,籽想好食,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DQoDyLVS5HbM,https://www.youtube.com/watch?v=QoDyLVS5HbM
20200927,30萬有找城市SUV足料日系新兵Mazda CX-30加入戰團  操控佳有跑味 #CarMan​ ─果籽 Apple Daily─原刊日期：20200220,25521,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DUuk_tWcrybw,https://www.youtube.com/watch?v=Uuk_tWcrybw
20200927,超強防震─Olympus E-M1 Mark III手持8秒曝光都唔矇 18fps高速追焦連拍 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20200303,14692,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DVuNuX4uRmvU,https://www.youtube.com/watch?v=VuNuX4uRmvU
20200927,Mercedes-Benz GLB 35七座小型SUV有三項鐵人身手 西班牙試駕DSR功能控下坡速征服越野山頭 #CarMan​ ─果籽 香港 Apple Daily─原刊日期：20191205,28050,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DePKHMYgxmsQ,https://www.youtube.com/watch?v=ePKHMYgxmsQ
20200927,Zoom軟件越易用越易出事 私隱專員建議停用 專家教路主持人把關保私隱  #GadgetGuy－果籽 香港 Apple Daily—原刊日期：202000417,8698,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DgnPbZxeBlEA,https://www.youtube.com/watch?v=gnPbZxeBlEA
20200927,89歲觀塘涼果伯伯被食環趕 1日轉3個位擺檔勉強為生：豪宅害我無處容身 #回顧裕民坊  #社區｜人物－果籽 香港 Apple Daily—原刊日期：20200924,77180,社區｜人物,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DjdIRE3pyr-o,https://www.youtube.com/watch?v=jdIRE3pyr-o
20200928,Audi RS7 Sportback 4.0公升 V8 twin turbo引擎600匹踩到300km/h響喉快感 #CarMan​ ─果籽 香港 Apple Daily─原刊日期：20191223,37625,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D2CR9BEv5qvM,https://www.youtube.com/watch?v=2CR9BEv5qvM
20200928,學台灣撐起本土工業 DSE考生木廠打工由掃地做起 老師傅：將香港寄託畀佢  #專題－果籽 香港 Apple Daily—原刊日期：20200926,9980,專題,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D9ZRSPuWSkGc,https://www.youtube.com/watch?v=9ZRSPuWSkGc
20200928,土瓜灣良心藥房瀕臨執笠堅持唔加價 口罩免費贈街坊：一日缺口罩，我仍會繼續派 #社區人物─果籽 香港 Apple Daily─原刊日期：20200216,67209,社區人物,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DG9KyvNYEiZ0,https://www.youtube.com/watch?v=G9KyvNYEiZ0
20200928,世界避孕日—糞便塞用可樂殺 絲綢紙包頭 古代避孕方法大揭秘 初代安全套原來用盲腸製  #健康蘋台－果籽 香港 Apple Daily—原刊日期：20200926,45368,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DN5tDybPp1ec,https://www.youtube.com/watch?v=N5tDybPp1ec
20200928,結他自學—米津玄師都係靠初音「宅錄」起家 實試一個月自家錄音學電結他  #GadgetGuy－果籽 香港 Apple Daily—原刊日期：20200927,24882,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DVEJdgUKWXn8,https://www.youtube.com/watch?v=VEJdgUKWXn8
20200928,耳鳴按摩耳朵穴位可解決 少吃辛辣食物忌情緒波動 耳鳴分實證、虛證兩種  #健康蘋台－果籽 香港 Apple Daily—原刊日期：20200615,18222,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DaNDYv6QoK08,https://www.youtube.com/watch?v=aNDYv6QoK08
20200928,肉店老闆餵貓貓食生肉 介紹寵物食品界「和牛」 但獸醫就唔主張餵貓貓狗狗食生肉 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20191022,48734,動物蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DfCIhXtLV6w8,https://www.youtube.com/watch?v=fCIhXtLV6w8
20200928,換面App支援人、貓狗、公仔面孔 做表情同講嘢 iPhone景深模式整3D立體面具 #GadgetGuy－果籽 香港 Apple Daily—原刊日期：20200515,3381,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dnniw5JbhPbc,https://www.youtube.com/watch?v=nniw5JbhPbc
20200928,"手機周邊公司海外採購25,000口罩成本價發售助過1000人：香港人無理由為咗口罩而頻撲 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20200307",2877,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DoUqjZyPrbr0,https://www.youtube.com/watch?v=oUqjZyPrbr0
20200928,香港球迷悼念Kobe Bryant高比拜仁離世 曾近距離採訪記者：「說再見卻不能再見」#GadgetGuy 果籽 香港 Apple Daily 原刊日期:20200225,7907,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DsFM5QNXr2wE,https://www.youtube.com/watch?v=sFM5QNXr2wE
20200928,中印衝突有動物間諜？中國犛牛越境印度疑變動物間諜被扣查 印軍曾訓練駱駝助巡邏及運貨  #動物蘋台－果籽 香港 Apple Daily—原刊日期：20200927,6626,動物蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DtYqXu8ettfc,https://www.youtube.com/watch?v=tYqXu8ettfc
20200928,340萬Bentley Flying Spur勁量豪房設備精美如置身豪華城堡 600匹重磅Bentley跑車咁快 #CarMan​ ─果籽 香港 Apple Daily─原刊日期：20200206,45824,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dtdp_UKOZPf0,https://www.youtube.com/watch?v=tdp_UKOZPf0
20200929,Apple CarPlay iOS14新介面有5款漂亮牆紙選擇 試玩智能Siri直送語音訊息 歌單自動無限loop #CarMan​ —果籽 香港 Apple Daily—原刊日期：20200927,32660,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D-XXNg0ymnac,https://www.youtube.com/watch?v=-XXNg0ymnac
20200929,19歲狂迷研究渠蓋6年 為渠蓋紋身、做速遞、自資搞展覽 香港公園僅存英國製渠蓋 箭嘴象徵英國皇家倉物料 #香港拾遺遊 #社區｜人物－果籽 香港 Apple Daily—原刊日期：20200927,47230,社區｜人物,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DAg_MpkHe2pc,https://www.youtube.com/watch?v=Ag_MpkHe2pc
20200929,"90後設計師裸辭創業做本土製造渠蓋山丘手信 月入低過$1,000仍堅持 ：盼喚起香港回憶  #專題－果籽 香港 Apple Daily—原刊日期：20200927",23923,專題,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DCOwJeTqtGDw,https://www.youtube.com/watch?v=COwJeTqtGDw
20200929,56萬LandRover Discovery Sport取代Freelander? 變臉換內櫳底盤豪氣升級重手小改 #CarMan​ 果籽 香港 Apple Daily─原刊日期:20191207,25090,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DWp8d7H9VQk0,https://www.youtube.com/watch?v=Wp8d7H9VQk0
20200929,中四因讀書壓力患社交焦慮症2度輟學 25歲高材生自覺常被人講是非係症狀  #健康蘋台－果籽 香港 Apple Daily—原刊日期：20200927,97240,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dawv6_jDwuOA,https://www.youtube.com/watch?v=awv6_jDwuOA
20200929,日本觀紅葉5大私房景點！輕井澤、京都嵐山都不敵 《朝日新聞》民選首位青森縣 #籽想旅行─果籽 香港 Apple Daily─原刊日期：20191011,2377,籽想旅行,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DcRubE15cPW0,https://www.youtube.com/watch?v=cRubE15cPW0
20200929,Kia Soul EV電動車首攻港 可愛出位引死年輕買家 #CarMan​ ─果籽 Apple Daily─原刊日期：20200302,27684,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DcXeYlPsUDSc,https://www.youtube.com/watch?v=cXeYlPsUDSc
20200929,"Hot Toys Joker服裝顧問 $1,000人手製Figure衫極速售罄 真皮刨到紙咁薄 套疊式幫公仔著衫 #GadgetGuy－果籽 香港 Apple Daily—原刊日期：20200926",77595,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DluGLFDbx-eI,https://www.youtube.com/watch?v=luGLFDbx-eI
20200929,長期胃痛可引發胃炎及「腸化生」胃細胞變成腸細胞 胃癌先兆 食中藥 90% 病人可改善 #健康蘋台－果籽 香港 Apple Daily—原刊日期：20200220,9718,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DoYr8ISWdjf0,https://www.youtube.com/watch?v=oYr8ISWdjf0
20200929,慈父生意失敗發癲𠝹倉鼠 港女抑鬱10年：「我叫他去死，結果他真的死了。」 #專題－果籽 香港 Apple Daily—原刊日期：20200928,62165,專題,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dt0TmWRLVtTk,https://www.youtube.com/watch?v=t0TmWRLVtTk
20200930,28.8萬四驅三菱Mitsubishi Eclipse Cross偈細力大試車後改觀 起步低扭爽快劈彎咬地 #CarMan​ ─果籽 Apple Daily─原刊日期：20200106,53750,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D-mzLQACHxGk,https://www.youtube.com/watch?v=-mzLQACHxGk
20200930,相依16年寵物離世誘發抑鬱焦慮症 李誠醫生提醒正常哀傷反應不會有幻聽妄想症狀  #健康蘋台－果籽 香港 Apple Daily—原刊日期：20200929,4031,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DFNu9atJlYoM,https://www.youtube.com/watch?v=FNu9atJlYoM
20200930,中秋節應節水果楊桃勿當飯後果 患腎病咪勁食會中毒休克 營養師教你點食先至啱 #健康蘋台—果籽 香港 Apple Daily—原刊日期：20200930,4520,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DU1jSM7CPHGU,https://www.youtube.com/watch?v=U1jSM7CPHGU
20200930,68萬全港限量3部MINI JCW GP登場 306匹火紅拉花巨大尾翼跑車戰鬥格  #CarMan－果籽 香港 Apple Daily—原刊日期：20200926,15478,CarMan,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DX2GWmPlFZX4,https://www.youtube.com/watch?v=X2GWmPlFZX4
20200930,"Sony Xperia 5 II電競級120Hz高刷新屏幕 售價$6,999 對決Xpera 1 II邊部好？#GadgetGuy—果籽 香港 Apple Daily—原刊日期：20200929",41888,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DYZ6DleWyZLQ,https://www.youtube.com/watch?v=YZ6DleWyZLQ
20200930,寵物武漢肺炎病毒測試分3種 低程度感染松鼠狗 暫無任何病徵和傳染能力 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20200317,1678,動物蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DZh3QMxlKau0,https://www.youtube.com/watch?v=Zh3QMxlKau0
20200930,電競砌機達人論盡RTX 30系列顯示卡 Nvidia 3090玩DLSS技術加持光追、8K都行得順  #GadgetGuy－果籽 香港 Apple Daily—原刊日期：20200929,17705,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DaQfeP2mDXfA,https://www.youtube.com/watch?v=aQfeP2mDXfA
20200930,全港僅3位朱古力品鑑師 日試200款靠鼻認出極品 泰國朱古力好似元寶蠟燭味？丹麥朱古力用水做攞金獎 #專題－果籽 香港 Apple Daily—原刊日期：20200926,46117,專題,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DbZ-0UrIxpsc,https://www.youtube.com/watch?v=bZ-0UrIxpsc
20200930,56歲「白鐵黃德斌」30年工藝手造白鐵信箱 由造風喉到本地文化創作 直擊手造白鐵信箱9部曲  #專題－果籽 香港 Apple Daily—原刊日期：20200928,8413,專題,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DeeCFDD9a_ok,https://www.youtube.com/watch?v=eeCFDD9a_ok
20200930,汽車專家Tips—車廂唔凍因唔識開冷氣 先開窗對流空氣 停車戒同步熄冷氣習慣  #CarMan－果籽 香港 Apple Daily—原刊日期：20200928,44633,CarMan,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DfZ4jq0pvq2k,https://www.youtube.com/watch?v=fZ4jq0pvq2k
20200930,放屁太頻密可食無糖乳酪、少食多餐 臭屁元兇係大蒜洋葱 屁分5大類 響屁未必唔臭  #健康蘋台－果籽 香港 Apple Daily—原刊日期：20200928,67593,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DforLdiX048c,https://www.youtube.com/watch?v=forLdiX048c
20200930,教師涉虐貓案—7貓死傷不獲控訴 兩貓義工親述慘狀 「沒想過養貓都養得傳出腐肉味」  #動物蘋台－果籽 香港 Apple Daily—原刊日期：20200929,5435,動物蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dlwv1HFOey00,https://www.youtube.com/watch?v=lwv1HFOey00
20201001,24.5萬新Mazda3全身歐洲味實用齊料 1.5公升版車價進取得滯 #CarMan​ ─果籽 香港 Apple Daily─原刊日期：20200130,94420,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DFfCZTAZVBPA,https://www.youtube.com/watch?v=FfCZTAZVBPA
20201001,20多萬渾圓Mazda 3玩簡約仲型 26萬有找配備齊又好彎 #CarMan​ ─果籽 香港 Apple Daily─原刊日期：20191226,55417,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DKDNC9tqY-7Y,https://www.youtube.com/watch?v=KDNC9tqY-7Y
20201001,2萬元珍藏極罕遙控機械哥斯拉 粉絲細數歷年至《哥斯拉II 王者巨獸》電影造型 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20190528,10728,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DLRjL9wP2YvE,https://www.youtube.com/watch?v=LRjL9wP2YvE
20201001,中國製Chips Ahoy朱古力曲奇含平價棕櫚油 飽和脂肪多過美國製 餅乾代正餐唔健康或肥過食魚蛋米  #專題－果籽 香港 Apple Daily—原刊日期：20200929,9294,專題,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DLbFY4eUVsYY,https://www.youtube.com/watch?v=LbFY4eUVsYY
20201001,大埔燒賣曾月入100萬 叔姪反目成仇爆欠租5個月遭清盤 大埔街坊盲試撐邊間？  #籽想好食－果籽 香港 Apple Daily—原刊日期：20200929,615705,籽想好食,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DOCHxUTJcZEI,https://www.youtube.com/watch?v=OCHxUTJcZEI
20201001,UV-C紫外線殺菌燈—PHILIPS紫外線燈抑制99%病毒  種菌實測鴨寮街無牌燈等同冇照過 #健康蘋台—果籽 香港 Apple Daily—原刊日期：2020930,29386,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DSTuZdOfhCVU,https://www.youtube.com/watch?v=STuZdOfhCVU
20201001,社工企前線為視障工人發聲「人人着眼於我們的殘疾，而非能力」 #專題—果籽 香港 Apple Daily—原刊日期：20190504,3593,專題,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DVMd3icRvIRo,https://www.youtube.com/watch?v=VMd3icRvIRo
20201001,100蚊自製便攜冷風機外出消暑　慎防狗中暑瞬間降10度狗狗好舒適 #動物蘋台 —果籽 香港 Apple Daily—原刊日期：20190804,4795,動物蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DechYOr2imIY,https://www.youtube.com/watch?v=echYOr2imIY
20201001,病毒可令全身突關節痛 新偏頭痛藥每月打針一次一年後康復　　#健康蘋台－果籽 香港 Apple Daily—原刊日期：20200531,7045,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DvWPV9rHA65o,https://www.youtube.com/watch?v=vWPV9rHA65o
20201001,寵物挑戰—狗狗難抵聲音、玩具、零食引誘跟陌生人走？ 訓犬師教你訓練寵物建立信任 #動物蘋台—果籽 香港 Apple Daily—原刊日期：20200930,17422,動物蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DxEB2uQLDIPI,https://www.youtube.com/watch?v=xEB2uQLDIPI
20201002,古法泰式抓龍筋 只碰蛋蛋不掂子孫根！槌仔按摩拔耳鼻毛  #一星旅行團 #籽想旅行合輯 #籽想旅行－果籽 香港 Apple Daily—原刊日期：20200208,1489551,籽想旅行,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D3eBsejnhXIw,https://www.youtube.com/watch?v=3eBsejnhXIw
20201002,28.6萬抵玩SUV新版Nissan Qashqai換偈唔換樣 扭力提升起步更爽快 #CarMan​ ─果籽 Apple Daily─原刊日期：20191225,25362,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DELRJByIpGYM,https://www.youtube.com/watch?v=ELRJByIpGYM
20201002,"2,400年歷史女士天然古法防曬美白? 緬甸皇室御用樹皮  #籽想旅行─果籽 香港 Apple Daily─原刊日期：20190531",4434,籽想旅行,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DHKttUeNfxJw,https://www.youtube.com/watch?v=HKttUeNfxJw
20201002,Hong Kong young farmers vows to defend local agriculture   #社區｜人物－果籽 香港 Apple Daily—原刊日期：20200927,3037,社區｜人物,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DJUOaivuKexw,https://www.youtube.com/watch?v=JUOaivuKexw
20201002,6種惡魔上司要小心！和你占5個安全應對大法 #專題—果籽 香港 Apple Daily─原刊日期：20200130,5374,專題,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DJ_dN_bUXSS4,https://www.youtube.com/watch?v=J_dN_bUXSS4
20201002,振興香港製造Made in HKDSE考生實習學釀酒  自釀首支熱情果IPA手工啤 老闆：想佢做出值得光榮嘅作品  #專題－果籽 香港 Apple Daily—原刊日期：20201001,7068,專題,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DYmpNvEbYyUI,https://www.youtube.com/watch?v=YmpNvEbYyUI
20201002,25歲的阿餅和24歲的Suky曾參與ViuTV真人騷 測試阿餅Suky恩愛度 愛情囉囉攣心理學家親解「夜場未必無真愛，但要好努力才可」  果籽 Apple daily—原刊日期：20200830,13424,,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DZuzMQ6lj6dA,https://www.youtube.com/watch?v=ZuzMQ6lj6dA
20201002,科研人物—會考唔掂TOEFL肥佬 港產天文學家有份影黑洞 #GadgetGuy—果籽 香港 Apple Daily—原刊日期：20190511,17582,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DhIk-SCyUfYQ,https://www.youtube.com/watch?v=hIk-SCyUfYQ
20201002,皮膚現血管痣勿整穿會流血 醫生提醒形狀似蜘蛛網可能係肝病警號  #健康蘋台－果籽 香港 Apple Daily—原刊日期：20200928,266249,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DiCZz7XDKwJw,https://www.youtube.com/watch?v=iCZz7XDKwJw
20201002,4年一小改Audi A4多線條頭尾燈sharp醒意大利試駕 首用12V微混能反應更快 #CarMan​ ─果籽 香港 Apple Daily─原刊日期：20200113,18178,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dunuyd8rp1Tg,https://www.youtube.com/watch?v=unuyd8rp1Tg
20201002,抑鬱症患者萌輕生念頭 毛孩哀鳴似叫主人勿丟低我 精神科醫生指動物輔助治療可紓緩焦慮抑鬱 #健康蘋台—果籽 香港 Apple Daily—原刊日期：20200930,28757,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DwxOp5N-fXoU,https://www.youtube.com/watch?v=wxOp5N-fXoU
20201002,18K G-Shock 金錶奢華收藏 全球限量35隻賣62萬 #GadgetGuy─果籽 Apple Daily─原刊日期20200220,13660,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dx4n_jaRndRA,https://www.youtube.com/watch?v=x4n_jaRndRA
20201003,"世界之最 —貓屎咖啡唔係全球最貴 象屎咖啡貴多4倍 味道更香醇每磅索價$5,320 大象仲有專屬餐單  #專題－果籽 香港 Apple Daily—原刊日期：20201001",19611,專題,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D-MLC5nosduU,https://www.youtube.com/watch?v=-MLC5nosduU
20201003,Ikea家電—平價SONOS聯乘智能喇叭實試  設計靚易設定音色中規中矩  #GadgetGuy－果籽 香港 Apple Daily—原刊日期：20201002,55363,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D1o9au5KpAvg,https://www.youtube.com/watch?v=1o9au5KpAvg
20201003,23.9萬小改款Freed實用慳油啱晒 坐足七人疫情嚴峻用家庭車出入保安全 #CarMan​ ─果籽 Apple Daily─原刊日期：20200213,47250,CarMan​,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DABOmElPmwpk,https://www.youtube.com/watch?v=ABOmElPmwpk
20201003,49.9萬BMW 320i M Sport試駕最強操控好玩高科技 彎路靈活敏捷失準iDrive導航北角帶路去福建  #CarMan－果籽 香港 Apple Daily—原刊日期：20201002,28561,CarMan,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DAJfdesM_iw0,https://www.youtube.com/watch?v=AJfdesM_iw0
20201003,政府招標寫抗疫App記錄市民行蹤 港產須標中國製造軟件上架審批或更嚴格 #GadgetGuy─果籽 香港 Apple Daily─原刊日期：20200815,4887,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DG13Wnbdi9Y0,https://www.youtube.com/watch?v=G13Wnbdi9Y0
20201003,變性相機—古惑FaceApp靠變性再爆紅 私隱加收費問題要玩得小心  #GadgetGuy－果籽 香港 Apple Daily—原刊日期：20200625,11185,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DGLQ8KlZa0Bg,https://www.youtube.com/watch?v=GLQ8KlZa0Bg
20201003,捷克自駕遊 合輯—4大童話紅磚小鎮探索荒廢銀礦鎮與人骨教堂 租車7大貼士教你睇路牌醉駕法例 #捷克自駕遊 #籽想旅行合輯 #籽想旅行－果籽 香港 Apple Daily—原刊日期：20200124,44119,籽想旅行,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DHKF_ny7K8Eo,https://www.youtube.com/watch?v=HKF_ny7K8Eo
20201003,電話監控私家偵探講解勾線得唔得 探討警察使用法證軟件破解電話  #GadgetGuy－果籽 香港 Apple Daily—原刊日期：20201002,8736,GadgetGuy,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DRQs-JjmqnrI,https://www.youtube.com/watch?v=RQs-JjmqnrI
20201003,73歲前港英政務官夏思義來港頭6個月必須學廣東話：「依家嘅香港，唔係我認識嘅香港！」貼地研究香港鄉村逾40年 #我好鍾意香港 #社區｜人物－果籽 香港 Apple Daily,785898,社區｜人物,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DTeVJVQ6hZGM,https://www.youtube.com/watch?v=TeVJVQ6hZGM
20201003,森林裏的瑪雅遺址帕倫克 睇古蹟變咗森林大冒險？#籽想旅行─果籽 香港 Apple Daily─原刊日期：20190903,6898,籽想旅行,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dbe9nPFrlYok,https://www.youtube.com/watch?v=be9nPFrlYok
20201003,30歲會計師變IG杯麵食評家 盲測考杯麵狂憑口感分辨港日版 教你茶碗蒸新食法  #籽想好食－果籽 香港 Apple Daily—原刊日期：20201002,52572,籽想好食,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3DcwIWTs2chxo,https://www.youtube.com/watch?v=cwIWTs2chxo
20201003,實試兩間平價寵物攝影 最平$280影足一個鐘 #動物蘋台─果籽 香港 Apple Daily─原刊日期：20200722,4755,動物蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3Dsi0AF6dL81w,https://www.youtube.com/watch?v=si0AF6dL81w
20201004,蘋果雪耳助內外補濕 皮膚乾燥易敏感人士最啱 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20191106,64847,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D58bSK8Sy090,https://www.youtube.com/watch?v=58bSK8Sy090
20201004,80毫升以上經血量屬貧血 填表計分可自我評估多與少 #健康蘋台─果籽 香港 Apple Daily─原刊日期：20200109,9886,健康蘋台,https://yt1s.com/youtube-to-mp4/en11?q=https%3A//www.youtube.com/watch%3Fv%3D6XKn492Mdk0,https://www.youtube.com/watch?v=6XKn492Mdk0
